i,j,a_ij,b_ij,distance,x_ij
2,12,0.0007583625833036668,37.91812916518334,37.91812916518334,0.000000002205
2,14,0.0003111338348782938,15.556691743914689,15.556691743914689,0.000000006961
2,16,0.0008000554025345176,40.00277012672588,40.00277012672588,0.000000003478
2,18,0.0008752313466265654,43.761567331328266,43.761567331328266,0.000000004052
2,19,0.00034721381101865455,17.360690550932727,17.360690550932727,0.000000010458
2,21,0.0007315234989502083,36.57617494751041,36.57617494751041,0.000000001787
2,22,0.00023366280931450703,11.683140465725351,11.683140465725351,0.000000021429
2,27,0.0008645495486991144,43.227477434955716,43.227477434955716,0.000000002114
2,28,0.0008661677907423036,43.308389537115175,43.308389537115175,0.000000002361
2,29,0.0004317268962614608,21.58634481307304,21.58634481307304,0.000000004657
2,32,0.0006776317352653019,33.88158676326509,33.88158676326509,0.000000004938
2,33,0.0009560050649126299,47.80025324563149,47.80025324563149,0.000000001248
2,34,0.00019133661788333473,9.566830894166737,9.566830894166737,0.000000018815
2,35,0.0008203742958168387,41.01871479084193,41.01871479084193,0.000000002226
2,37,0.0003438197261729388,17.19098630864694,17.19098630864694,0.000000015571
2,38,0.000930904038615125,46.54520193075624,46.54520193075624,0.000000001380
2,39,0.0005970257048770417,29.851285243852082,29.851285243852082,0.000000005436
2,40,0.00047704633548766354,23.852316774383176,23.852316774383176,0.000000010373
2,46,0.00041122922180978066,20.561461090489033,20.561461090489033,0.000000004443
2,47,0.0007656957212820305,38.28478606410152,38.28478606410152,0.000000002848
2,48,0.0007239043449801645,36.19521724900822,36.19521724900822,0.000000003951
2,49,0.000865270943645017,43.263547182250846,43.263547182250846,0.000000001374
2,50,0.0005275078147496838,26.37539073748419,26.37539073748419,0.000000004788
2,51,0.0001606692975608993,8.033464878044963,8.033464878044963,10.486178689211
2,54,0.0006335431589788824,31.67715794894412,31.67715794894412,0.000000009774
2,55,0.0003266300577506957,16.331502887534786,16.331502887534786,0.000000015873
2,56,0.00022948750277050996,11.474375138525497,11.474375138525497,0.000000016018
2,57,0.0003758658974675092,18.79329487337546,18.79329487337546,0.000000004570
2,60,0.0008606707777849455,43.033538889247275,43.033538889247275,0.000000002378
2,61,0.000823830919623739,41.19154598118695,41.19154598118695,0.000000004295
2,62,0.0005853332458102101,29.266662290510503,29.266662290510503,0.000000011475
2,64,0.0009544038832349276,47.72019416174638,47.72019416174638,0.000000001397
2,65,0.0006880262692795726,34.401313463978624,34.401313463978624,0.000000004019
2,66,0.0009737635583321572,48.688177916607856,48.688177916607856,0.000000001289
2,67,0.000611785693405625,30.58928467028125,30.58928467028125,0.000000006473
2,69,0.00045238398715810395,22.619199357905195,22.619199357905195,0.000000019612
2,71,0.0008170097281340123,40.85048640670061,40.85048640670061,0.000000002374
2,73,0.0004065974989253178,20.32987494626589,20.32987494626589,0.000000094529
2,74,0.00021911850404840157,10.955925202420078,10.955925202420078,0.000000054763
2,75,0.0009629620632159889,48.148103160799444,48.148103160799444,0.000000001410
2,76,0.0004503281688618807,22.516408443094033,22.516408443094033,0.000000061724
2,77,0.0006847132118011644,34.23566059005822,34.23566059005822,0.000000007464
2,78,0.0004821771806677997,24.108859033389983,24.108859033389983,0.000000003243
2,79,0.00016766756272076745,8.383378136038372,8.383378136038372,48.975791850705
2,80,0.00039881580508090175,19.940790254045087,19.940790254045087,0.000000013603
2,81,0.000609632586907015,30.48162934535075,30.48162934535075,0.000000007847
2,84,0.0005444422448245034,27.222112241225165,27.222112241225165,0.000000002608
2,85,0.0008910428336971354,44.552141684856764,44.552141684856764,0.000000001392
2,87,0.0005102018087855555,25.510090439277775,25.510090439277775,0.000000007363
2,89,0.0007694374275031109,38.471871375155544,38.471871375155544,0.000000002926
2,92,0.0003904941529312539,19.524707646562693,19.524707646562693,0.000000005388
2,93,0.0007544795533122462,37.72397766561231,37.72397766561231,0.000000003858
2,94,0.0007001009221300475,35.00504610650237,35.00504610650237,0.000000002555
2,95,0.000667722396911014,33.386119845550695,33.386119845550695,0.000000004180
2,98,0.0002848401312249606,14.24200656124803,14.24200656124803,25.070395984381
2,101,0.0004328758123393949,21.643790616969746,21.643790616969746,0.000000004082
2,102,0.0006534220972009753,32.671104860048764,32.671104860048764,0.000000004113
2,103,0.0005255814866080916,26.27907433040458,26.27907433040458,0.000000006789
2,104,0.0003562389813597008,17.811949067985037,17.811949067985037,0.000000006556
2,105,0.0009396596030688369,46.982980153441844,46.982980153441844,0.000000001615
2,106,0.0008166582901193812,40.83291450596906,40.83291450596906,0.000000001496
2,109,0.00032415354710298795,16.207677355149396,16.207677355149396,5.434105932852
2,111,0.0005420454894705353,27.102274473526766,27.102274473526766,0.000000002826
2,113,0.0006678640671531435,33.39320335765717,33.39320335765717,0.000000002046
2,115,0.0007168300520961706,35.841502604808525,35.841502604808525,0.000000001888
2,116,0.000689500827619442,34.475041380972094,34.475041380972094,0.000000002172
2,117,0.0008836931354799483,44.18465677399741,44.18465677399741,0.000000002396
2,120,0.00041904590935284644,20.95229546764232,20.95229546764232,0.000000009745
2,121,0.0006934169507171699,34.67084753585849,34.67084753585849,0.000000001985
2,122,0.0005576650771693622,27.88325385846811,27.88325385846811,0.000000002499
2,123,0.0005968518474273178,29.84259237136589,29.84259237136589,0.000000010046
2,124,0.0007657445296515881,38.2872264825794,38.2872264825794,0.000000004172
2,130,0.0006547263250581592,32.73631625290796,32.73631625290796,0.000000004677
2,132,0.0005944964670194616,29.72482335097308,29.72482335097308,0.000000003690
2,133,0.00040969111788776325,20.484555894388162,20.484555894388162,0.000000022853
2,135,0.00041801477358470993,20.900738679235495,20.900738679235495,0.000000027268
2,136,0.0006369904947447094,31.84952473723547,31.84952473723547,0.000000008912
2,137,0.0008029427647052123,40.14713823526061,40.14713823526061,0.000000001522
2,139,0.0004231677844000792,21.158389220003958,21.158389220003958,0.000000012452
2,140,0.00031404642265698125,15.702321132849061,15.702321132849061,0.000000049135
2,142,0.0006428191516655315,32.14095758327657,32.14095758327657,0.000000002315
2,147,0.00044012639967102137,22.006319983551066,22.006319983551066,0.000000009523
2,148,0.0003610833948606519,18.054169743032592,18.054169743032592,0.000000005717
2,150,0.0003296419631525234,16.48209815762617,16.48209815762617,0.000000010863
3,2,0.00033674802881176026,16.837401440588014,16.837401440588014,1.393891984775
3,3,0.0005609791097493853,28.048955487469264,28.048955487469264,0.000000009588
3,5,0.0007695982351463848,38.479911757319236,38.479911757319236,0.000000003724
3,6,0.0005392473807580944,26.962369037904722,26.962369037904722,0.000000080113
3,7,0.00037036803345122317,18.518401672561158,18.518401672561158,13.567796793581
3,12,0.0007414287114193501,37.0714355709675,37.0714355709675,0.000000013238
3,13,0.0003508941948385143,17.54470974192571,17.54470974192571,0.000000029450
3,15,0.00032231715917659825,16.115857958829913,16.115857958829913,0.000000026270
3,17,0.0006672874523235735,33.36437261617867,33.36437261617867,0.000000004679
3,24,0.0003351300701657784,16.75650350828892,16.75650350828892,0.000000099284
3,25,0.0008998170974927384,44.990854874636916,44.990854874636916,0.000000002346
3,27,0.0007259736027960522,36.298680139802606,36.298680139802606,0.000000046630
3,28,0.000978998078564173,48.94990392820865,48.94990392820865,0.000000008283
3,31,0.00037974038797728864,18.98701939886443,18.98701939886443,3.441907931212
3,35,0.0007667395432487176,38.33697716243588,38.33697716243588,0.000000025126
3,38,0.000532259855503995,26.61299277519975,26.61299277519975,0.000000007681
3,41,0.0009825919170120276,49.12959585060138,49.12959585060138,0.000000010609
3,43,0.0009474577406129436,47.37288703064718,47.37288703064718,0.000000016082
3,45,0.00030206756209606034,15.103378104803015,15.103378104803015,0.000000039158
3,52,0.0004414188940701284,22.07094470350642,22.07094470350642,0.000000042790
3,53,0.00028045839601049705,14.022919800524852,14.022919800524852,0.000000049186
3,59,0.00036278220855441476,18.139110427720738,18.139110427720738,0.000000028692
3,60,0.0009798178872049501,48.99089436024751,48.99089436024751,0.000000008285
3,66,0.0005353548901549435,26.767744507747175,26.767744507747175,0.000000005997
3,68,0.0008020663216209366,40.10331608104683,40.10331608104683,0.000000003236
3,70,0.0008363988919301119,41.81994459650559,41.81994459650559,0.000000023610
3,72,0.0007253706919413368,36.26853459706684,36.26853459706684,0.000000004224
3,75,0.000491259956415147,24.562997820757346,24.562997820757346,0.000000013587
3,78,0.0009912421900773005,49.56210950386502,49.56210950386502,0.000000004239
3,82,0.000456307121708416,22.8153560854208,22.8153560854208,0.000000025607
3,83,0.0008779916098666673,43.89958049333336,43.89958049333336,0.000000017113
3,84,0.0009906315198585979,49.53157599292989,49.53157599292989,0.000000003622
3,85,0.000908010753611542,45.4005376805771,45.4005376805771,0.000000002749
3,86,0.0003454377996317736,17.27188998158868,17.27188998158868,0.000000028573
3,88,0.0007347835395831835,36.739176979159176,36.739176979159176,0.000000004104
3,90,0.0009443734792897104,47.218673964485525,47.218673964485525,0.000000012455
3,91,0.0007791826636357147,38.95913318178574,38.95913318178574,0.000000003481
3,94,0.0007941768131475833,39.708840657379156,39.708840657379156,0.000000012775
3,96,0.0005867689114372627,29.338445571863133,29.338445571863133,0.000000019335
3,99,0.0005070504716360081,25.352523581800405,25.352523581800405,0.000000057043
3,100,0.00018849861308464208,9.424930654232103,9.424930654232103,0.000000424826
3,105,0.0005581782718475295,27.90891359237647,27.90891359237647,0.000000031140
3,107,0.00029428856664891916,14.714428332445955,14.714428332445955,0.000000013774
3,108,0.0003186829500210393,15.934147501051964,15.934147501051964,0.000000052500
3,110,0.0006468550115764017,32.34275057882009,32.34275057882009,0.000000023208
3,111,0.000923942224321011,46.197111216050544,46.197111216050544,0.000000004768
3,112,0.0005567758883301988,27.83879441650994,27.83879441650994,0.000000009265
3,114,0.000983392606730123,49.169630336506145,49.169630336506145,0.000000012438
3,118,0.0009877463830151713,49.387319150758564,49.387319150758564,0.000000001902
3,119,0.0008977391800259045,44.88695900129522,44.88695900129522,0.000000002366
3,122,0.000986206985145907,49.31034925729534,49.31034925729534,0.000000003539
3,125,0.0001906532561563556,9.53266280781778,9.53266280781778,34.725129476840
3,126,0.0002968692884417739,14.843464422088694,14.843464422088694,24.326508628619
3,128,0.0003674722832688159,18.37361416344079,18.37361416344079,0.000000041005
3,134,0.0002556552693045938,12.782763465229689,12.782763465229689,0.000000119683
3,144,0.0005493445036514375,27.467225182571873,27.467225182571873,0.000000015083
3,149,0.0004410742269668662,22.05371134834331,22.05371134834331,0.000000011090
4,3,0.0009415531241806883,47.077656209034416,47.077656209034416,0.000000007613
4,5,0.0007181757194197419,35.9087859709871,35.9087859709871,0.000000027451
4,9,0.0009774890614266919,48.87445307133459,48.87445307133459,0.000000038278
4,10,0.0006465631169571189,32.32815584785594,32.32815584785594,0.000000016952
4,17,0.0007731926125617715,38.65963062808857,38.65963062808857,0.000000013191
4,20,0.0004528687229951148,22.643436149755736,22.643436149755736,0.000000363854
4,21,0.0007761678100838225,38.808390504191124,38.808390504191124,0.000000086802
4,23,8.922822157995098e-05,4.461411078997549,4.461411078997549,24.970831677665
4,25,0.0005516536042893678,27.58268021446839,27.58268021446839,0.000000034748
4,33,0.0005743114429431795,28.715572147158976,28.715572147158976,0.000000042309
4,36,9.359057187051251e-05,4.6795285935256254,4.6795285935256254,0.000000039044
4,42,0.00021697857760996783,10.84892888049839,10.84892888049839,0.000000049952
4,44,0.0004145330649661037,20.726653248305183,20.726653248305183,0.000000092681
4,49,0.0005857724028176687,29.28862014088343,29.28862014088343,18.943832553447
4,52,0.0009994587407617427,49.97293703808713,49.97293703808713,0.000000006432
4,58,0.00039733759585619007,19.866879792809502,19.866879792809502,1.911974103731
4,63,0.00015071483967506562,7.53574198375328,7.53574198375328,0.000000008829
4,64,0.0007669950994359934,38.34975497179967,38.34975497179967,0.000000019055
4,68,0.0006576467552757379,32.88233776378689,32.88233776378689,0.000000041852
4,72,0.000714762195647852,35.7381097823926,35.7381097823926,0.000000030407
4,85,0.0007155601936655076,35.77800968327538,35.77800968327538,0.000000017418
4,88,0.0007015629485088641,35.078147425443206,35.078147425443206,0.000000037020
4,91,0.0006697654233658121,33.48827116829061,33.48827116829061,0.000000037008
4,97,0.00020374826982406534,10.187413491203268,10.187413491203268,0.000000005438
4,106,0.000633950447528949,31.69752237644745,31.69752237644745,28.747725478034
4,112,0.0008947774775248845,44.73887387624423,44.73887387624423,0.000000009096
4,113,0.0008451027644689066,42.25513822344533,42.25513822344533,0.000000031373
4,115,0.0007948396060283239,39.74198030141619,39.74198030141619,0.000000074352
4,116,0.0008903160844885816,44.51580422442908,44.51580422442908,0.000000060551
4,118,0.00044820983650914145,22.410491825457072,22.410491825457072,0.000000057442
4,119,0.0005643448832150202,28.217244160751005,28.217244160751005,0.000000030657
4,121,0.0007965827084892576,39.829135424462876,39.829135424462876,0.000000377711
4,127,0.0003734863917197491,18.674319585987455,18.674319585987455,0.876862229220
4,131,0.0003595515013625218,17.97757506812609,17.97757506812609,0.000000044810
4,137,0.0006530307285792972,32.65153642896486,32.65153642896486,9.293491263118
4,138,0.0005800044362738709,29.000221813693543,29.000221813693543,0.000000024939
4,141,0.00011579107831967044,5.789553915983522,5.789553915983522,0.000000035663
4,142,0.000897858504853746,44.8929252426873,44.8929252426873,0.000000080288
4,143,0.0005272093723935882,26.36046861967941,26.36046861967941,0.000000040744
4,146,0.0005487365750274663,27.43682875137331,27.43682875137331,0.000000020181
5,1,0.0005582870397137094,27.91435198568547,27.91435198568547,0.000000014858
5,3,0.0009342471035076417,46.712355175382086,46.712355175382086,0.000000001439
5,4,0.0005304713752659999,26.5235687633,26.5235687633,0.000000021844
5,9,0.00016495871305076805,8.247935652538402,8.247935652538402,0.000000008212
5,10,0.000709766222494393,35.48831112471965,35.48831112471965,0.000000001513
5,12,0.0008404651638535352,42.023258192676764,42.023258192676764,0.000000001983
5,14,0.00041113454393423187,20.55672719671159,20.55672719671159,0.000000004808
5,19,0.000177889872835279,8.89449364176395,8.89449364176395,38.249688855200
5,20,0.0007280704390791334,36.40352195395667,36.40352195395667,0.000000001359
5,21,0.0004906500412737871,24.532502063689357,24.532502063689357,0.000000002368
5,22,0.00035064099528263435,17.532049764131717,17.532049764131717,0.000000008330
5,27,0.0009794715411804258,48.97357705902128,48.97357705902128,0.000000001859
5,29,0.0006673102382424769,33.36551191212384,33.36551191212384,0.000000002814
5,32,0.0007303543138074351,36.51771569037175,36.51771569037175,0.000000004227
5,33,0.0006930526051961071,34.65263025980535,34.65263025980535,0.000000001520
5,34,0.000529422681052814,26.471134052640696,26.471134052640696,0.000000003987
5,35,0.0009433313758215906,47.16656879107953,47.16656879107953,0.000000001916
5,37,0.0006170996091724585,30.854980458622926,30.854980458622926,0.000000004311
5,38,0.0008887548997564784,44.43774498782391,44.43774498782391,0.000000001417
5,39,0.00045308029064984015,22.654014532492006,22.654014532492006,0.000000009692
5,40,0.0005896959046906384,29.484795234531916,29.484795234531916,0.000000005966
5,42,0.0009579800621047571,47.89900310523785,47.89900310523785,0.000000001005
5,46,0.00010964488286605145,5.482244143302572,5.482244143302572,0.000000019785
5,47,0.0009729356471284367,48.64678235642184,48.64678235642184,0.000000002123
5,48,0.0009674916385635538,48.37458192817769,48.37458192817769,0.000000002518
5,49,0.000556758261501298,27.837913075064904,27.837913075064904,0.000000001810
5,50,0.0002985132691176081,14.925663455880404,14.925663455880404,0.000000012558
5,51,0.0003015027632673651,15.075138163368255,15.075138163368255,0.000000010927
5,54,0.0009747111428806995,48.73555714403497,48.73555714403497,0.000000003295
5,55,0.0006018637583513774,30.093187917568866,30.093187917568866,0.000000004414
5,56,0.0005647016622133573,28.235083110667865,28.235083110667865,0.000000003847
5,57,0.00043382063889439146,21.691031944719573,21.691031944719573,0.000000003880
5,58,0.0008122533371284222,40.61266685642111,40.61266685642111,0.000000001245
5,61,0.0008380912423295345,41.90456211647672,41.90456211647672,0.000000004090
5,62,0.0009222244003047819,46.11122001523909,46.11122001523909,0.000000003482
5,64,0.0006221570831031976,31.10785415515988,31.10785415515988,0.000000001892
5,65,0.000780811240722484,39.0405620361242,39.0405620361242,0.000000003272
5,66,0.0008907454454952698,44.53727227476349,44.53727227476349,0.000000001353
5,67,0.0009284602324976297,46.42301162488148,46.42301162488148,0.000000002897
5,68,0.0009147257305597827,45.73628652798914,45.73628652798914,0.000000001349
5,69,0.000670512254855803,33.525612742790145,33.525612742790145,0.000000005503
5,71,0.0005646465498661754,28.23232749330877,28.23232749330877,0.000000003596
5,72,0.0009970997091395776,49.85498545697887,49.85498545697887,0.000000001329
5,73,0.0005563723459913679,27.818617299568395,27.818617299568395,0.000000009333
5,74,0.0001921268449137629,9.606342245688145,9.606342245688145,0.000000130099
5,75,0.0009595339878151496,47.97669939075748,47.97669939075748,0.000000001407
5,76,0.0004638050654781716,23.19025327390858,23.19025327390858,0.000000033211
5,77,0.0006717951679708005,33.58975839854002,33.58975839854002,0.000000007666
5,78,0.00045044253846834593,22.522126923417293,22.522126923417293,0.000000003403
5,79,0.0004111283653780591,20.556418268902952,20.556418268902952,0.000000006897
5,80,0.00026732686550433673,13.366343275216835,13.366343275216835,3.058739200418
5,81,0.0009389673483213592,46.94836741606796,46.94836741606796,0.000000003108
5,84,0.0004276973692309898,21.384868461549488,21.384868461549488,0.000000003136
5,85,0.0006714215002280744,33.57107501140372,33.57107501140372,0.000000001681
5,87,0.000824809529628864,41.240476481443196,41.240476481443196,0.000000003105
5,92,0.00018599144953500833,9.299572476750416,9.299572476750416,0.000000014773
5,93,0.0005910158798823093,29.550793994115466,29.550793994115466,0.000000005965
5,94,0.0007886899044702297,39.43449522351148,39.43449522351148,0.000000002242
5,95,0.0009567501810367198,47.83750905183599,47.83750905183599,0.000000002432
5,98,0.000470353015999349,23.51765079996745,23.51765079996745,0.000000008878
5,101,0.00010459358655248552,5.229679327624276,5.229679327624276,0.000000017933
5,102,0.0008643921700039833,43.219608500199165,43.219608500199165,0.000000002702
5,103,0.0007100105462646804,35.500527313234016,35.500527313234016,0.000000003887
5,104,0.0002141986251456507,10.709931257282534,10.709931257282534,0.000000013615
5,105,0.0009896707629082299,49.48353814541149,49.48353814541149,0.000000001552
5,106,0.0005002885888286795,25.014429441433972,25.014429441433972,0.000000002049
5,109,0.0005087677657671589,25.43838828835794,25.43838828835794,0.000000008484
5,111,0.0005177937797009009,25.889688985045044,25.889688985045044,0.000000002915
5,113,0.0004452231362193897,22.26115681096948,22.26115681096948,0.000000002755
5,115,0.0004819222248712172,24.096111243560863,24.096111243560863,0.000000002522
5,116,0.0003556825559076648,17.784127795383238,17.784127795383238,0.000000003699
5,120,0.0007282347826449756,36.411739132248776,36.411739132248776,0.000000003477
5,121,0.00044516344266390623,22.25817213319531,22.25817213319531,0.000000002754
5,122,0.0004326729429914824,21.63364714957412,21.63364714957412,0.000000003022
5,123,0.0009370221482999819,46.85110741499909,46.85110741499909,0.000000003307
5,124,0.000821152940212599,41.05764701062995,41.05764701062995,0.000000003635
5,130,0.0009532708306360144,47.66354153180072,47.66354153180072,0.000000002571
5,131,0.0009661663871570829,48.308319357854145,48.308319357854145,0.000000001087
5,132,0.000343339815511176,17.1669907755588,17.1669907755588,0.000000007753
5,133,0.0003289192744072655,16.445963720363274,16.445963720363274,27.271721930946
5,135,0.00035835254578658665,17.91762728932933,17.91762728932933,0.000000169258
5,136,0.0009775853354028286,48.87926677014143,48.87926677014143,0.000000003189
5,137,0.00047814562393117894,23.907281196558944,23.907281196558944,0.000000002122
5,138,0.0006851293574077436,34.256467870387176,34.256467870387176,0.000000001488
5,139,0.0007591757750760166,37.958788753800825,37.958788753800825,0.000000003574
5,140,0.00031360079566411715,15.680039783205856,15.680039783205856,0.000000039425
5,142,0.00030466130304483024,15.23306515224151,15.23306515224151,0.000000004192
5,143,0.0006756789520088735,33.783947600443675,33.783947600443675,0.000000001476
5,146,0.0007428886295705284,37.14443147852642,37.14443147852642,0.000000001387
5,147,0.0007490560786108988,37.45280393054494,37.45280393054494,0.000000003471
5,148,0.0005228768945426144,26.14384472713072,26.14384472713072,0.000000003662
5,149,0.0009772522215011738,48.86261107505869,48.86261107505869,0.000000001314
5,150,0.0001680608792312123,8.403043961560615,8.403043961560615,23.930218474303
6,5,0.0009187297497799526,45.93648748899763,45.93648748899763,0.000000012626
6,10,0.0006861004341269007,34.30502170634503,34.30502170634503,0.000000263215
6,17,0.0009925564712794635,49.62782356397317,49.62782356397317,0.000000007808
6,20,0.0006497007804857017,32.485039024285086,32.485039024285086,0.000000022894
6,21,0.0009685522596169292,48.427612980846455,48.427612980846455,0.000000020136
6,23,0.0003031696944754766,15.158484723773828,15.158484723773828,0.000000019985
6,25,0.0007591086339246936,37.95543169623468,37.95543169623468,0.000000013319
6,33,0.0007807494196963037,39.03747098481519,39.03747098481519,0.000000014501
6,36,0.00020536145038155384,10.268072519077693,10.268072519077693,0.000000062396
6,42,0.0003161335329979061,15.806676649895303,15.806676649895303,0.000000733435
6,44,0.000633809523397028,31.6904761698514,31.6904761698514,0.000000015339
6,49,0.0007558521310041143,37.79260655020572,37.79260655020572,0.000000041674
6,58,0.0006057752748483034,30.28876374241517,30.28876374241517,0.000000021302
6,63,8.381242148615741e-05,4.19062107430787,4.19062107430787,28.181642481158
6,64,0.000815225301862148,40.7612650931074,40.7612650931074,0.000000280530
6,68,0.0008782536638508586,43.91268319254292,43.91268319254292,0.000000012688
6,72,0.0009342479592803961,46.71239796401981,46.71239796401981,0.000000011585
6,85,0.0009261361872435807,46.30680936217903,46.30680936217903,0.000000009539
6,88,0.0009203097743126061,46.015488715630305,46.015488715630305,0.000000012500
6,91,0.0008793127294183701,43.965636470918504,43.965636470918504,0.000000013386
6,97,1.737188590863511e-05,0.8685942954317556,0.8685942954317556,25.058534621355
6,106,0.0007936151831915731,39.680759159578656,39.680759159578656,0.000000057564
6,115,0.000987332302225695,49.36661511128475,49.36661511128475,0.000000019925
6,116,0.000991403659672778,49.570182983638894,49.570182983638894,25.445907640492
6,118,0.0006625662278995129,33.12831139497565,33.12831139497565,0.000000014584
6,119,0.0007683599813157245,38.41799906578622,38.41799906578622,0.000000013013
6,121,0.0009834647759155944,49.173238795779724,49.173238795779724,0.000000027405
6,127,0.0005925148087991286,29.62574043995643,29.62574043995643,0.000000017398
6,131,0.0005801559730428965,29.007798652144825,29.007798652144825,0.000000013055
6,137,0.0008023630505492362,40.11815252746181,40.11815252746181,0.000000088516
6,138,0.0006452074324731784,32.26037162365892,32.26037162365892,7.805242588285
6,141,0.00021307000215139263,10.65350010756963,10.65350010756963,0.000000102622
6,143,0.0006171311689813995,30.856558449069972,30.856558449069972,8.835913494869
6,146,0.0005987755492567146,29.93877746283573,29.93877746283573,0.000000616942
7,6,0.0008302931717109074,41.51465858554537,41.51465858554537,0.000000001573
7,8,0.0003130096414826179,15.650482074130894,15.650482074130894,27.489593232689
7,11,0.00027171289960579927,13.585644980289963,13.585644980289963,0.000000134305
7,12,0.0006933809857815042,34.66904928907521,34.66904928907521,0.000000002004
